sample_id,taxon,taxon_grouping_qualifier,description,sub_sample,count,multiply_by,divide_by,quadrat_grids_number,quadrad_mesh_size_cm2,area_sampled,density,sub_sample_type,sub_sample_number,sample_number,area,stage,quadrat_number
A23_#66_Q2,c.f. Jassa,, Loose #4 Jassa,loose_4,11,37,5,32,6.25,200,,loose,4,66,23,2,2
A23_#66_Q2,mussel,, Loose #4 Mussels,loose_4,4,37,5,32,6.25,200,,loose,4,66,23,2,2
A23_#66_Q2,c.f. Jassa,, Loose #5 Jassa,loose_5,29,37,5,32,6.25,200,,loose,5,66,23,2,2
A23_#66_Q2,mussel,, Loose #5 Mussels,loose_5,2,37,5,32,6.25,200,,loose,5,66,23,2,2
A23_#67_Q3,caprellid,, Caprellids,,17,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,crab,, Crab,,1,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,mussel,>0.3cm with tissue, Medium Mussels (0.3+cm),,25,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,clam,>0.2cm, Medium Clams (>0.2cm),,15,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,juvenile crab,, Juvenile Crab,,1,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,acorn barnacle,intact, Barnacle (intact),,18,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,juvenile barnacle,, Juvenile Barnacle,,17,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,nemertea,, Nemertea,,1,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,c.f. Corophium,, cf Corophium,,7,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,polychaete,, Polychaetes,,1,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,tiny sponges?,, Tiny Sponges?,,20,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,mussel,"valves intact, no tissue", Intact Mussels (no Tissue),,22,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,tunicate,, Tunicates,,9,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,encrusting bryozoan,colony, Encrusting Bryozoan Colonies,,5,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,white tufted bryozoan,colony, White Tufted Bryozoan Colonies,,23,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,anemone,tiny, Anemones (tiny),,6,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,mystery tunicates? large anemone?,, Mystery Tunicates? Large Anemone?,,1,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,pycnogonid,, Pycnogonid,,1,1,1,32,6.25,200,,,,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Loose #1 Jassa,loose_1,45,37,6,32,6.25,200,,loose,1,67,23,2,3
A23_#67_Q3,mussel,, Loose #1 Mussels,loose_1,10,37,6,32,6.25,200,,loose,1,67,23,2,3
A23_#67_Q3,clam,, Loose #1 Clams,loose_1,3,37,6,32,6.25,200,,loose,1,67,23,2,3
A23_#67_Q3,c.f. Corophium,, Loose #1 Corophium,loose_1,1,37,6,32,6.25,200,,loose,1,67,23,2,3
A23_#67_Q3,caprellid,, Loose #1 Caprellid,loose_1,0,37,6,32,6.25,200,,loose,1,67,23,2,3
A23_#67_Q3,white tufted bryozoan,fragment, Loose #1 White Tufted Bryozoan Fragments,loose_1,8,37,6,32,6.25,200,,loose,1,67,23,2,3
A23_#67_Q3,mussel,, Loose #2 Mussels,loose_2,14,37,6,32,6.25,200,,loose,2,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Loose #2 Jassa,loose_2,64,37,6,32,6.25,200,,loose,2,67,23,2,3
A23_#67_Q3,clam,, Loose #2 Clams,loose_2,3,37,6,32,6.25,200,,loose,2,67,23,2,3
A23_#67_Q3,polychaete,, Loose #2 Polychaete,loose_2,1,37,6,32,6.25,200,,loose,2,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Loose #3 Jassa,loose_3,35,37,6,32,6.25,200,,loose,3,67,23,2,3
A23_#67_Q3,mussel,, Loose #3 Mussels,loose_3,13,37,6,32,6.25,200,,loose,3,67,23,2,3
A23_#67_Q3,clam,, Loose #3 Clams,loose_3,3,37,6,32,6.25,200,,loose,3,67,23,2,3
A23_#67_Q3,polychaete,fragment, Loose #3 Polychaete Fragment,loose_3,1,37,6,32,6.25,200,,loose,3,67,23,2,3
A23_#67_Q3,caprellid,, Loose #3 Caprellid,loose_3,1,37,6,32,6.25,200,,loose,3,67,23,2,3
A23_#67_Q3,white tufted bryozoan,fragment, Loose #3 White Tufted Bryozoan Fragments,loose_3,7,37,6,32,6.25,200,,loose,3,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Loose #4 Jassa,loose_4,50,37,6,32,6.25,200,,loose,4,67,23,2,3
A23_#67_Q3,mussel,, Loose #4 Mussels,loose_4,6,37,6,32,6.25,200,,loose,4,67,23,2,3
A23_#67_Q3,caprellid,, Loose #4 Caprellid,loose_4,1,37,6,32,6.25,200,,loose,4,67,23,2,3
A23_#67_Q3,clam,, Loose #4 Clams,loose_4,2,37,6,32,6.25,200,,loose,4,67,23,2,3
A23_#67_Q3,c.f. Corophium,, Loose #4 Corophium,loose_4,4,37,6,32,6.25,200,,loose,4,67,23,2,3
A23_#67_Q3,white tufted bryozoan,fragment, Loose #4 White Tufted Bryo Fragments,loose_4,4,37,6,32,6.25,200,,loose,4,67,23,2,3
A23_#67_Q3,mussel,, Loose #5 Mussels,loose_5,12,37,6,32,6.25,200,,loose,5,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Loose #5 Jassa,loose_5,39,37,6,32,6.25,200,,loose,5,67,23,2,3
A23_#67_Q3,caprellid,, Loose #5 Caprellid,loose_5,1,37,6,32,6.25,200,,loose,5,67,23,2,3
A23_#67_Q3,white tufted bryozoan,fragment, Loose #5 White Tufted Bryozoan Fragments,loose_5,2,37,6,32,6.25,200,,loose,5,67,23,2,3
A23_#67_Q3,mussel,, Loose #6 Mussels,loose_6,19,37,6,32,6.25,200,,loose,6,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Loose #6 Jassa,loose_6,42,37,6,32,6.25,200,,loose,6,67,23,2,3
A23_#67_Q3,clam,, Loose #6 Clams,loose_6,2,37,6,32,6.25,200,,loose,6,67,23,2,3
A23_#67_Q3,c.f. Corophium,, Loose #6 Corophium,loose_6,1,37,6,32,6.25,200,,loose,6,67,23,2,3
A23_#67_Q3,gastropod,, Loose #6 Gastropod,loose_6,1,37,6,32,6.25,200,,loose,6,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Mat #1 Jassa,mat_1,24,29,6,32,6.25,200,,mat,1,67,23,2,3
A23_#67_Q3,c.f. Corophium,, Mat #1 Corophium,mat_1,1,29,6,32,6.25,200,,mat,1,67,23,2,3
A23_#67_Q3,mussel,, Mat #1 Mussels,mat_1,7,29,6,32,6.25,200,,mat,1,67,23,2,3
A23_#67_Q3,clam,, Mat #1 Clam,mat_1,1,29,6,32,6.25,200,,mat,1,67,23,2,3
A23_#67_Q3,white tufted bryozoan,fragment, Mat #1 White Bryo Tuft Fragments,mat_1,3,29,6,32,6.25,200,,mat,1,67,23,2,3
A23_#67_Q3,caprellid,, Mat #2 Caprellid,mat_2,4,29,6,32,6.25,200,,mat,2,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Mat #2 Jassa,mat_2,25,29,6,32,6.25,200,,mat,2,67,23,2,3
A23_#67_Q3,mussel,, Mat #2 Mussels,mat_2,3,29,6,32,6.25,200,,mat,2,67,23,2,3
A23_#67_Q3,white tufted bryozoan,fragment, Mat #2 White Tufty Bryo Fragments,mat_2,3,29,6,32,6.25,200,,mat,2,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Mat #3 Jassa,mat_3,19,29,6,32,6.25,200,,mat,3,67,23,2,3
A23_#67_Q3,mussel,, Mat #3 Mussels,mat_3,8,29,6,32,6.25,200,,mat,3,67,23,2,3
A23_#67_Q3,c.f. Corophium,, Mat #3 Corophium,mat_3,2,29,6,32,6.25,200,,mat,3,67,23,2,3
A23_#67_Q3,clam,, Mat #3 Clams,mat_3,2,29,6,32,6.25,200,,mat,3,67,23,2,3
A23_#67_Q3,white tufted bryozoan,fragment, Mat #3 White Tufted Bryo Fragments,mat_3,2,29,6,32,6.25,200,,mat,3,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Mat #4 Jassa ,mat_4,19,29,6,32,6.25,200,,mat,4,67,23,2,3
A23_#67_Q3,mussel,, Mat #4 Mussels,mat_4,2,29,6,32,6.25,200,,mat,4,67,23,2,3
A23_#67_Q3,white tufted bryozoan,fragment, Mat #4 Tufted Bryo Fragments,mat_4,4,29,6,32,6.25,200,,mat,4,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Mat #5 Jassa,mat_5,12,29,6,32,6.25,200,,mat,5,67,23,2,3
A23_#67_Q3,mussel,, Mat #5 Mussels,mat_5,2,29,6,32,6.25,200,,mat,5,67,23,2,3
A23_#67_Q3,clam,, Mat #5 Clam,mat_5,1,29,6,32,6.25,200,,mat,5,67,23,2,3
A23_#67_Q3,white tufted bryozoan,fragment, Mat #5 Tufty Bryo Frag,mat_5,4,29,6,32,6.25,200,,mat,5,67,23,2,3
A23_#67_Q3,c.f. Jassa,, Mat #6 Jassa,mat_6,14,29,6,32,6.25,200,,mat,6,67,23,2,3
A23_#67_Q3,mussel,, Mat #6 Mussels,mat_6,2,29,6,32,6.25,200,,mat,6,67,23,2,3
A23_#67_Q3,white tufted bryozoan,fragment, Mat #6 Tufted Bryo Fragments,mat_6,3,29,6,32,6.25,200,,mat,6,67,23,2,3
A23_#68_Q4,acorn barnacle,, Acorn Barnacles,,17,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,mussel,intact shells >2cm, Intact Mussel Shells >2cm,,13,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,encrusting bryozoan,colony, White Encrusting Bryozoan Colonies,,3,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,mussel,with tissue >0.5cm, Mussels With Tissue >0.5cm,,8,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,tunicate,, Tunicate?,,2,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,white tufted bryozoan,colony, White Tufted Bryozoans,,3,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,c.f. Corophium,, C.f. Corophium ,,3,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,gastropod,, Gastropod,,5,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,sponge,, Tiny Sponge,,2,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,mussel,<0.5cm, Mussels <0.5cm (from Hydroid Colony),,203,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,clam,, Clams (from Hydroid Colony),,10,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Jassa From Hydroid Colony,,109,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,white tufted bryozoan,colony, White Tufted Bryozoan Colony On Hydroid,,1,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,caprellid,, Caprellid,,22,1,1,32,6.25,200,,,,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Loose #1 C.f. Jassa,loose_1,70,37,5,32,6.25,200,,loose,1,68,23,2,4
A23_#68_Q4,clam,, Loose #1 Clam,loose_1,1,37,5,32,6.25,200,,loose,1,68,23,2,4
A23_#68_Q4,white tufted bryozoan,fragment, Loose #1 White Tuft Bryo Fragment,loose_1,1,37,5,32,6.25,200,,loose,1,68,23,2,4
A23_#68_Q4,mussel,, Loose #1 Mussel,loose_1,3,37,5,32,6.25,200,,loose,1,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Loose #2 C.f. Jassa,loose_2,55,37,5,32,6.25,200,,loose,2,68,23,2,4
A23_#68_Q4,mussel,, Loose #2 Mussel,loose_2,21,37,5,32,6.25,200,,loose,2,68,23,2,4
A23_#68_Q4,clam,, Loose #2 Clam,loose_2,2,37,5,32,6.25,200,,loose,2,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Loose #3 C.f. Jassa,loose_3,95,37,5,32,6.25,200,,loose,3,68,23,2,4
A23_#68_Q4,mussel,, Loose #3 Mussel,loose_3,9,37,5,32,6.25,200,,loose,3,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Loose #4 C.f.Jassa,loose_4,97,37,5,32,6.25,200,,loose,4,68,23,2,4
A23_#68_Q4,mussel,, Loose #4 Mussel,loose_4,12,37,5,32,6.25,200,,loose,4,68,23,2,4
A23_#68_Q4,gastropod,, Loose #4 Gastropod,loose_4,1,37,5,32,6.25,200,,loose,4,68,23,2,4
A23_#68_Q4,clam,, Loose #4 Clam,loose_4,1,37,5,32,6.25,200,,loose,4,68,23,2,4
A23_#68_Q4,caprellid,, Loose #4 Caprellid ,loose_4,1,37,5,32,6.25,200,,loose,4,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Loose #5 C.f. Jassa,loose_5,71,37,5,32,6.25,200,,loose,5,68,23,2,4
A23_#68_Q4,mussel,, Loose #5 Mussel,loose_5,8,37,5,32,6.25,200,,loose,5,68,23,2,4
A23_#68_Q4,gastropod,, Loose #5 Gastropod,loose_5,1,37,5,32,6.25,200,,loose,5,68,23,2,4
A23_#68_Q4,clam,, Loose #5 Clam,loose_5,2,37,5,32,6.25,200,,loose,5,68,23,2,4
A23_#68_Q4,c.f. Corophium,, Loose #5 C.f. Corophium,loose_5,1,37,5,32,6.25,200,,loose,5,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Mat #1 C.f Jassa,mat_1,69,25,5,32,6.25,200,,mat,1,68,23,2,4
A23_#68_Q4,mussel,, Mat #1 Mussel,mat_1,10,25,5,32,6.25,200,,mat,1,68,23,2,4
A23_#68_Q4,caprellid,, Mat #1 Caprelid,mat_1,2,25,5,32,6.25,200,,mat,1,68,23,2,4
A23_#68_Q4,clam,, Mat #1 Clam,mat_1,1,25,5,32,6.25,200,,mat,1,68,23,2,4
A23_#68_Q4,gastropod,, Mat #1q Gastropod,mat_1,4,25,5,32,6.25,200,,mat,1,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Mat #2 C.f. Jassa,mat_2,44,25,5,32,6.25,200,,mat,2,68,23,2,4
A23_#68_Q4,mussel,, Mat #2 Mussel,mat_2,8,25,5,32,6.25,200,,mat,2,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Mat #3 C.f. Jassa,mat_3,39,25,5,32,6.25,200,,mat,3,68,23,2,4
A23_#68_Q4,mussel,, Mat #3 Mussel,mat_3,1,25,5,32,6.25,200,,mat,3,68,23,2,4
A23_#68_Q4,clam,, Mat#3 Clam,mat_3,1,25,5,32,6.25,200,,mat,3,68,23,2,4
A23_#68_Q4,white tufted bryozoan,fragment, Mat#3 White Tuft Bryo Frag,mat_3,1,25,5,32,6.25,200,,mat,3,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Mat #4 C.f. Jassa,mat_4,44,25,5,32,6.25,200,,mat,4,68,23,2,4
A23_#68_Q4,mussel,, Mat #4 Mussel,mat_4,5,25,5,32,6.25,200,,mat,4,68,23,2,4
A23_#68_Q4,clam,, Mat#4 Clam,mat_4,1,25,5,32,6.25,200,,mat,4,68,23,2,4
A23_#68_Q4,c.f. Jassa,, Mat #5 C.f. Jassa,mat_5,28,25,5,32,6.25,200,,mat,5,68,23,2,4
A23_#68_Q4,mussel,, Mat #5 Mussel,mat_5,3,25,5,32,6.25,200,,mat,5,68,23,2,4
A23_#68_Q4,clam,, Mat #5 Clam,mat_5,1,25,5,32,6.25,200,,mat,5,68,23,2,4
A23_#69_Q5_lid,acorn barnacle,, Barnacles (intact),,23,1,1,32,6.25,200,,,,69,23,2,5
A23_#69_Q5_lid,mussel,, Mussels,,169,1,1,32,6.25,200,,,,69,23,2,5
A23_#69_Q5_lid,c.f. Jassa,, C.f. Jassa,,116,1,1,32,6.25,200,,,,69,23,2,5
A23_#69_Q5_lid,clam,, Clam,,5,1,1,32,6.25,200,,,,69,23,2,5
A23_#69_Q5_lid,c.f. Corophium,, C.f. Corophium,,4,1,1,32,6.25,200,,,,69,23,2,5
A23_#70_extras,polychaete,, Polychaetes,,2,1,1,,,,,,,70,23,2,6
A23_#70_extras,crab,, Crab,,0,1,1,,,,,,,70,23,2,6
A23_#70_extras,mussel,>0.5cm, Mussels >0.5cm,,5,1,1,,,,,,,70,23,2,6
A23_#70_extras,hydroid,colony, Hydroid Colonies,,2,1,1,,,,,,,70,23,2,6
A23_#70_extras,caprellid,, Caprellids,,41,1,1,,,,,,,70,23,2,6
A23_#70_extras,encrusting bryozoan,colony, Encrusting Bryozoan Colonies ,,2,1,1,,,,,,,70,23,2,6
A23_#70_extras,white tufted bryozoan,colony, White Tufted Bryo Colony,,2,1,1,,,,,,,70,23,2,6
A23_#70_extras,c.f. Jassa,, Loose #1 C.f. Jassa,loose_1,70,37,5,,,,,loose,1,70,23,2,6
A23_#70_extras,mussel,, Loose #1 Mussel,loose_1,1,37,5,,,,,loose,1,70,23,2,6
A23_#70_extras,caprellid,, Loose #1 Caprellid,loose_1,1,37,5,,,,,loose,1,70,23,2,6
A23_#70_extras,c.f. Jassa,, Loose #2 Jassa,loose_2,41,37,5,,,,,loose,2,70,23,2,6
A23_#70_extras,mussel,, Loose #2 Mussel,loose_2,2,37,5,,,,,loose,2,70,23,2,6
A23_#70_extras,c.f. Jassa,, Loose #3 Cf Jassa,loose_3,73,37,5,,,,,loose,3,70,23,2,6
A23_#70_extras,mussel,, Loose #3 Mussel,loose_3,10,37,5,,,,,loose,3,70,23,2,6
A23_#70_extras,clam,, Loose #3 Clam ,loose_3,3,37,5,,,,,loose,3,70,23,2,6
A23_#70_extras,c.f. Jassa,, Loose #4 Jassa,loose_4,100,37,5,,,,,loose,4,70,23,2,6
A23_#70_extras,mussel,, Loose #4 Mussel,loose_4,8,37,5,,,,,loose,4,70,23,2,6
A23_#70_extras,round amphipod,, Loose #4 Round Amphipod,loose_4,1,37,5,,,,,loose,4,70,23,2,6
A23_#70_extras,caprellid,, Loose #4 Caprellid,loose_4,2,37,5,,,,,loose,4,70,23,2,6
A23_#70_extras,c.f. Jassa,, Loose #5 Jassa,loose_5,61,37,5,,,,,loose,5,70,23,2,6
A23_#70_extras,mussel,, Loose #5 Mussel,loose_5,2,37,5,,,,,loose,5,70,23,2,6
A23_#70_extras,clam,, Loose #5 Clam,loose_5,1,37,5,,,,,loose,5,70,23,2,6
A23_#70_extras,caprellid,, Loose #5 Caprellid,loose_5,1,37,5,,,,,loose,5,70,23,2,6
A24_#71_Q1,c.f. Jassa,, c.f. Jassa,,2,1,1,32,6.25,200,,,,71,24,2,1
A24_#72_Q2,,,,,,1,1,32,6.25,200,,,,72,24,2,2
A24_#73_Q3,,,,,,1,1,32,6.25,200,,,,73,24,2,3
A24_#73_Q4,white tufted bryozoan,colony, White Tufted Bryozoan Colony,,1,1,1,32,6.25,200,,,,74,24,2,4
A25_#75_Q1,mussel,, Mussels,,29,1,1,31.25,6.25,195.3125,,,,75,25,4,1
A25_#75_Q1,c.f. Jassa,, Jassa,,6,1,1,31.25,6.25,195.3125,,,,75,25,4,1
A25_#75_Q1,other bivalve,, Other Bivalve,,2,1,1,31.25,6.25,195.3125,,,,75,25,4,1
A25_#75_Q1,white tufted bryozoan,colony, Bryozoan Colonies,,2,1,1,31.25,6.25,195.3125,,,,75,25,4,1
A25_#75_Q1,hydroid,colony, Hydroids,,1,1,1,31.25,6.25,195.3125,,,,75,25,4,1
A25_#75_Q1,gastropod,, Gastropods,,5,1,1,31.25,6.25,195.3125,,,,75,25,4,1
A25_#75_Q1,green eye amphipod,, Green Eye Amphipod,,3,1,1,31.25,6.25,195.3125,,,,75,25,4,1
A25_#76_Q2,mussel,, Mussels,,59,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,white tufted bryozoan,colony, Bryozoan Colonies (white)- Tufted,,18,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,c.f. Jassa,, c.f. Jassa sp,,0,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,encrusting bryozoan,colony, Bryozoan - On Mussel Shells,,6,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,crab,, Crab ,,1,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,caprellid,, Caprellid,,13,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,pycnogonid,, Pycnogonids,,2,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,acorn barnacle,, Barnacle - Intact Shells,,4,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,gastropod,, Gastropods,,1,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,brown bryozoan,fragment, Brown Bryozoan,,2,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,white tufted bryozoan,fragment, Bryozoan Tufted (white) ,,12,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,type 2 white tufted bryozoan,fragment, Bryozoan Tufted (white)- Second,,2,1,1,32,6.25,200,,,,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Hydroid Sub sample #1 Jassa cf.,hydroid_1,46,9,4,32,6.25,200,,hydroid,1,76,25,4,2
A25_#76_Q2,mussel,, Hydroid Sub sample #1 Mussels,hydroid_1,11,9,4,32,6.25,200,,hydroid,1,76,25,4,2
A25_#76_Q2,encrusting bryozoan,, Hydroid Sub Sample #1 Bryozoan Tube/encrusting Type,hydroid_1,3,9,4,32,6.25,200,,hydroid,1,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Hydroid Sub Sample #2 Jassa Cf,hydroid_2,13,9,4,32,6.25,200,,hydroid,2,76,25,4,2
A25_#76_Q2,mussel,, Hydroid Sub Sample #2 Mussels,hydroid_2,16,9,4,32,6.25,200,,hydroid,2,76,25,4,2
A25_#76_Q2,c.f. Corophium,, Hydroid Sub Sample #2 cf Corophium,hydroid_2,1,9,4,32,6.25,200,,hydroid,2,76,25,4,2
A25_#76_Q2,c.f. Corophium,, Hydroid Sub Sample #1 cf Corophium,hydroid_1,1,9,4,32,6.25,200,,hydroid,1,76,25,4,2
A25_#76_Q2,encrusting bryozoan,, Hydroid Sub Sample #2 Bryozoan Tube,hydroid_2,1,9,4,32,6.25,200,,hydroid,2,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Hydroid Sub Sample #3 Jassa,hydroid_3,17,9,4,32,6.25,200,,hydroid,3,76,25,4,2
A25_#76_Q2,mussel,, Hydroid Sub Sample #3 Mussels,hydroid_3,3,9,4,32,6.25,200,,hydroid,3,76,25,4,2
A25_#76_Q2,encrusting bryozoan,, Hydroid Sub Sample #3 Tube Bryozoan,hydroid_3,1,9,4,32,6.25,200,,hydroid,3,76,25,4,2
A25_#76_Q2,white tufted bryozoan,, Hydroid Sub Sample #3 White Tufted Bryo,hydroid_3,1,9,4,32,6.25,200,,hydroid,3,76,25,4,2
A25_#76_Q2,caprellid,, Hydroid Sub sample #3 Caprellid,hydroid_3,1,9,4,32,6.25,200,,hydroid,3,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Hydroid Sub Sample #4 Jassa,hydroid_4,29,9,4,32,6.25,200,,hydroid,4,76,25,4,2
A25_#76_Q2,mussel,, Hydroid Sub Sample #4 Mussels,hydroid_4,7,9,4,32,6.25,200,,hydroid,4,76,25,4,2
A25_#76_Q2,c.f. Corophium,, Hydroid Sub Sample #4 cf Corophium,hydroid_4,1,9,4,32,6.25,200,,hydroid,4,76,25,4,2
A25_#76_Q2,encrusting bryozoan,, Hydroid Sub Sample #4 Bryozoan Tube,hydroid_4,1,9,4,32,6.25,200,,hydroid,4,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Loose Sub-sample #1 cf Jassa,loose_1,70,28,6,32,6.25,200,,loose,1,76,25,4,2
A25_#76_Q2,mussel,, Loose Sub-sample #1 mussels,loose_1,2,28,6,32,6.25,200,,loose,1,76,25,4,2
A25_#76_Q2,other bivalve,, Loose Sub-sample #1 Other Bivalves,loose_1,1,28,6,32,6.25,200,,loose,1,76,25,4,2
A25_#76_Q2,caprellid,, Loose Sub-sample #1 Caprellids,loose_1,1,28,6,32,6.25,200,,loose,1,76,25,4,2
A25_#76_Q2,round amphipod,, Loose Sub-sample #1 Round Amphipod,loose_1,1,28,6,32,6.25,200,,loose,1,76,25,4,2
A25_#76_Q2,crustacean larvae,, Loose Sub-sample #1 Crustacean Larvae,loose_1,2,28,6,32,6.25,200,,loose,1,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Loose Sub-sample #2 cf Jassa,loose_2,31,28,6,32,6.25,200,,loose,2,76,25,4,2
A25_#76_Q2,c.f. Corophium,, Loose Sub-sample #2 cf Corophium,loose_2,1,28,6,32,6.25,200,,loose,2,76,25,4,2
A25_#76_Q2,mussel,, Loose Sub-sample #2 Mussels,loose_2,9,28,6,32,6.25,200,,loose,2,76,25,4,2
A25_#76_Q2,crustacean larvae,, Loose Sub-sample #2 Crustacean Larvae,loose_2,5,28,6,32,6.25,200,,loose,2,76,25,4,2
A25_#76_Q2,gastropod,, Loose Sub-sample #2 Gastropods,loose_2,5,28,6,32,6.25,200,,loose,2,76,25,4,2
A25_#76_Q2,white tufted bryozoan,, Loose Sub-sample #2 White Bryozoan Fragments,loose_2,5,28,6,32,6.25,200,,loose,2,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Loose Sub-sample #3 cf Jassa,loose_3,59,28,6,32,6.25,200,,loose,3,76,25,4,2
A25_#76_Q2,caprellid,, Loose Sub-sample #3 Caprellid,loose_3,2,28,6,32,6.25,200,,loose,3,76,25,4,2
A25_#76_Q2,mussel,, Loose Sub-sample #3 Mussels,loose_3,4,28,6,32,6.25,200,,loose,3,76,25,4,2
A25_#76_Q2,other bivalve,, Loose Sub-sample #3 Other Bivalves,loose_3,1,28,6,32,6.25,200,,loose,3,76,25,4,2
A25_#76_Q2,crustacean larvae,, Loose Sub-sample #3 Crab Larve,loose_3,1,28,6,32,6.25,200,,loose,3,76,25,4,2
A25_#76_Q2,white tufted bryozoan,, Loose Sub-sampl #3 White Bryozoan Fragments,loose_3,3,28,6,32,6.25,200,,loose,3,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Loose Sub-sample #4 cf Jassa,loose_4,48,28,6,32,6.25,200,,loose,4,76,25,4,2
A25_#76_Q2,mussel,, Loose Sub-sample #4 Mussels,loose_4,10,28,6,32,6.25,200,,loose,4,76,25,4,2
A25_#76_Q2,other bivalve,, Loose Sub-sample #4 Other Bivalves,loose_4,1,28,6,32,6.25,200,,loose,4,76,25,4,2
A25_#76_Q2,gastropods,, Loose Sub-sample #4 Gastropods,loose_4,8,28,6,32,6.25,200,,loose,4,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Loose Sub-sample #5 cf Jassa,loose_5,45,28,6,32,6.25,200,,loose,5,76,25,4,2
A25_#76_Q2,mussel,, Loose Sub-sample #5 Mussels,loose_5,3,28,6,32,6.25,200,,loose,5,76,25,4,2
A25_#76_Q2,polychaete tube,, Loose Sub-sample #5 Polychaete Tube ,loose_5,1,28,6,32,6.25,200,,loose,5,76,25,4,2
A25_#76_Q2,gastropod,, Loose Sub-sample #5 Gastropods,loose_5,3,28,6,32,6.25,200,,loose,5,76,25,4,2
A25_#76_Q2,c.f. Jassa,, Loose Sub-sample #6 cf Jassa,loose_6,134,28,6,32,6.25,200,,loose,6,76,25,4,2
A25_#76_Q2,c.f. Corophium,, Loose Sub-sample #6 cf Corophium,loose_6,2,28,6,32,6.25,200,,loose,6,76,25,4,2
